Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,,3.00,3.00,3.00,3.00,2.50,2.00,1.17,1.00,1.67,2.00,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Myanmar,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,4.92,4.25,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Namibia,,,,,,,2.00,2.00,4.00,5.00,5.00,5.92,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Netherlands,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
New Caledonia,,2.25,2.00,2.00,2.00,1.33,1.00,1.00,1.00,2.00,3.00,3.00,,,,,,,,,,,, ,,,,,,,,,,,,,,,
New Zealand,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.67,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.79,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.17
Nicaragua,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.88,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.17,3.00,3.00,2.42,2.00
Niger,,4.00,4.00,4.00,4.00,4.00,3.17,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Nigeria,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.92,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.58,1.50,1.50,1.50,1.67,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Norway,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Oman,,3.00,3.00,3.00,3.92,4.00,4.00,4.00,4.00,4.00,4.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Pakistan,2.00,2.00,2.00,2.00,2.00,2.00,1.08,1.00,1.25,2.00,2.92,3.00,3.58,3.92,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.42,3.50,3.50,3.50,3.21,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Panama,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Papua New Guinea,4.00,4.00,4.00,3.92,4.00,4.00,3.08,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.08,2.00,2.00,2.00,2.00,2.25,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Paraguay,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.08,3.00,3.00,2.17,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.50,2.50
Peru,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.33,2.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.38,3.50,3.29,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Philippines,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,3.08,2.00,2.00,2.00,2.00,2.25,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Poland,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.67,6.00,6.00,5.67,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.25,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,3.96,3.50,3.50,3.50,3.50,3.50
Portugal,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.25,6.00,6.00,5.17,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Qatar,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.50,5.50,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Romania,2.00,2.00,2.00,2.00,2.00,2.00,2.92,3.00,3.67,4.75,5.00,5.00,5.00,5.00,5.00,4.08,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.75,3.50,3.50,3.50,3.50,3.38,3.00,3.04,3.50,3.50,3.50
Russia,,,,,,,,,3.58,3.00,3.00,3.08,4.00,4.00,3.50,3.00,3.00,3.00,3.42,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Saudi Arabia,3.67,4.00,4.00,4.00,4.00,4.00,3.58,3.00,4.42,5.00,5.00,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Senegal,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Serbia *,,,,,,,,,,,,,,,,,,,,,,,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Serbia & Montenegro *,2.42,2.00,2.00,2.00,2.00,2.00,2.00,1.58,0.00,0.67,2.50,4.50,5.00,5.00,4.83,3.17,2.25,2.83,3.00,3.29,3.50,3.50,3.50, ,,,,,,,,,,,,,,,
Sierra Leone,,4.00,3.83,3.00,3.00,3.00,3.00,2.50,2.00,2.00,2.00,2.00,2.00,2.17,2.83,3.00,3.00,3.00,3.00,3.00,3.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.13,3.00
Singapore,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.75,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.17,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Slovakia,,,,,,,,,,5.67,6.00,6.00,5.42,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Slovenia,,,,,,,,,,,,,,,,5.00,5.00,5.00,4.75,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Somalia,,3.00,3.00,3.00,3.00,3.00,2.08,1.42,0.92,0.00,1.00,1.58,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.13,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
South Africa,3.00,2.25,2.00,2.00,2.00,2.00,1.25,1.00,2.00,2.50,3.50,4.00,4.00,3.33,2.58,2.25,2.00,2.00,1.79,1.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.38,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.50,2.29
South Korea,3.00,2.83,2.00,2.00,2.00,2.00,2.00,2.75,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spain,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.08,6.00,6.00,6.00,6.00,6.00,5.08,4.00,4.00,4.00,4.00,4.29,4.50,4.79,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Sri Lanka,1.00,1.00,1.00,1.00,0.83,0.00,0.00,0.00,0.42,2.33,3.00,3.67,4.00,3.92,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.83,2.50,2.50,2.50,2.50,3.42,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Sudan,2.00,2.00,2.00,2.00,2.00,1.92,1.00,1.00,3.00,2.67,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.00,2.00
Suriname,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.33,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Sweden,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.54,5.50,5.50,5.33,5.00
Switzerland,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Syria,1.58,2.00,2.00,2.00,2.00,2.00,2.00,2.83,3.00,4.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.00,4.00
Taiwan,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Tanzania,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.71,4.50,4.50
Thailand,3.00,3.00,3.00,3.00,3.75,4.00,4.00,4.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2.96,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Togo,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Trinidad & Tobago,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.58,2.54,2.00,2.29,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.08,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.50,2.50
Tunisia,2.00,2.00,2.00,2.00,2.17,2.00,2.00,2.00,4.00,4.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,3.75
Turkey,3.00,3.00,3.00,3.00,3.00,2.75,2.00,2.08,4.17,4.00,4.00,4.50,4.42,4.00,4.00,3.33,3.92,4.00,4.00,4.21,4.50,4.50,4.50,4.50,4.50,4.50,3.83,3.50,3.50,3.50,3.38,3.00,3.00,3.00,2.75,2.67,3.00,3.00,3.00
UAE,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.04,4.50
Uganda,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.42,3.25,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.75,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.46,3.00
Ukraine,,,,,,,,,,,,,,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.50,4.00,4.00,4.00,4.00
United Kingdom,5.67,4.75,4.00,4.00,4.00,4.33,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.79,5.50,5.50,5.50,5.50,5.50,5.50,5.29,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
United States,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.58,5.00,5.00,5.00,5.00,4.71,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.46,4.00,3.50
Uruguay,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.96,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.75,3.00,3.00,3.00
USSR,2.00,2.00,2.00,2.00,2.50,3.00,3.58,4.00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,5.00
Venezuela,3.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.54,2.00,1.00,2.50,3.00,2.58,2.00,1.92,1.13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.38,1.50,1.50
Vietnam,,3.00,3.00,3.00,3.00,3.00,3.08,3.00,2.92,3.67,4.33,5.00,5.00,5.00,5.00,5.00,5.00,4.17,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
West Germany,5.00,5.00,5.00,5.00,5.92,6.00,6.00,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Yemen,,,,,,,3.00,3.00,2.58,2.00,2.92,3.42,4.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Zambia,2.00,2.00,2.00,2.00,2.00,2.00,1.50,1.00,3.00,3.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Zimbabwe,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,2.50,1.50,0.50,0.50,1.33,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
